order_id,order_date,ship_date,category,sales,quantity,profit
133704,20/09/2011,26/09/2011,Binders,20.23,3,6.58
138436,26/03/2011,30/03/2011,Accessories,66.3,3,8.62
101924,04/09/2012,09/09/2012,Binders,9.76,2,-6.83
124793,15/03/2013,17/03/2013,Chairs,196.78,2,-22.14
124821,26/06/2014,30/06/2014,Tables,871.4,4,148.14
158505,22/07/2014,22/07/2014,Phones,71.93,9,6.29
158505,22/07/2014,22/07/2014,Art,25.99,1,7.54
142692,23/10/2012,28/10/2012,Binders,3.59,1,1.12
151358,19/08/2014,23/08/2014,Storage,323.1,2,61.39
102407,10/12/2014,14/12/2014,Art,11.16,2,2.79
102407,10/12/2014,14/12/2014,Tables,896.33,9,22.41
102407,10/12/2014,14/12/2014,Appliances,189,1,68.04
101581,23/10/2014,28/10/2014,Tables,177.23,5,-120.51
169124,04/07/2014,11/07/2014,Furnishings,129.39,3,54.34
117261,05/09/2014,11/09/2014,Storage,54.32,4,0.54
162278,26/10/2011,30/10/2011,Furnishings,63.92,4,3.2
162278,26/10/2011,30/10/2011,Phones,383.96,5,38.4
161095,29/06/2013,29/06/2013,Binders,7.75,3,2.81
161095,29/06/2013,29/06/2013,Binders,33.57,2,11.75
125829,04/11/2011,11/11/2011,Phones,666.34,7,66.63
125829,04/11/2011,11/11/2011,Tables,573.73,4,-64.54
125829,04/11/2011,11/11/2011,Binders,21.94,3,8.23
125829,04/11/2011,11/11/2011,Paper,19.44,3,9.33
125829,04/11/2011,11/11/2011,Machines,447.97,4,139.99
115945,25/06/2012,01/07/2012,Art,20.96,2,5.24
115945,25/06/2012,01/07/2012,Binders,88.75,3,27.74
115945,25/06/2012,01/07/2012,Storage,304.23,3,9.13
136735,26/07/2012,02/08/2012,Envelopes,167.86,2,78.89
152345,29/12/2011,03/01/2012,Phones,23.98,3,-5.69
152345,29/12/2011,03/01/2012,Storage,33.29,1,7.99
107909,02/09/2014,07/09/2014,Accessories,19.99,1,6.8
107909,02/09/2014,07/09/2014,Binders,22.92,5,8.02
154795,20/12/2012,24/12/2012,Envelopes,7.92,1,2.77
154795,20/12/2012,24/12/2012,Furnishings,14.37,2,3.95
125234,27/11/2012,01/12/2012,Accessories,107.97,3,22.67
125234,27/11/2012,01/12/2012,Paper,113.82,3,53.5
105410,20/03/2014,23/03/2014,Binders,19.82,6,6.69
105410,20/03/2014,23/03/2014,Phones,657.5,6,-131.5
105410,20/03/2014,23/03/2014,Accessories,99.54,2,10.95
105410,20/03/2014,23/03/2014,Accessories,199.96,4,85.98
169894,25/11/2014,30/11/2014,Binders,20.72,2,-15.2
169894,25/11/2014,30/11/2014,Storage,415.87,8,-41.59
107748,11/12/2014,13/12/2014,Phones,95.84,4,34.74
107748,11/12/2014,13/12/2014,Paper,12.96,2,6.22
166954,25/04/2011,30/04/2011,Furnishings,303.25,5,63.68
166954,25/04/2011,30/04/2011,Appliances,270.72,3,78.51
166954,25/04/2011,30/04/2011,Chairs,1487.04,5,148.7
152891,25/10/2012,30/10/2012,Art,60.45,3,16.32
152891,25/10/2012,30/10/2012,Tables,253.18,3,-31.65
156811,28/10/2013,03/11/2013,Appliances,43.92,4,11.86
156811,28/10/2013,03/11/2013,Binders,25.03,3,7.82
148740,16/11/2013,20/11/2013,Phones,361.38,2,27.1
114538,27/12/2013,28/12/2013,Art,11.33,2,2.55
154879,06/05/2011,11/05/2011,Labels,5.78,2,2.72
154879,06/05/2011,11/05/2011,Art,107.94,6,30.22
153983,29/11/2011,06/12/2011,Phones,575.92,2,71.99
153983,29/11/2011,06/12/2011,Fasteners,30.4,5,15.2
103226,23/09/2014,29/09/2014,Paper,27.18,3,12.23
121965,19/06/2012,23/06/2012,Furnishings,12.56,2,4.02
121965,19/06/2012,23/06/2012,Paper,6.48,1,3.11
121965,19/06/2012,23/06/2012,Envelopes,186.69,3,87.74
147137,05/07/2013,07/07/2013,Furnishings,25.4,5,8.64
147137,05/07/2013,07/07/2013,Envelopes,43.96,2,20.66
147137,05/07/2013,07/07/2013,Bookcases,1279.17,5,225.74
147137,05/07/2013,07/07/2013,Storage,27.92,4,0.56
146745,03/09/2012,08/09/2012,Chairs,129.57,2,-12.96
146745,03/09/2012,08/09/2012,Binders,6.37,2,2.15
115175,08/08/2014,13/08/2014,Paper,244.55,5,114.94
105851,14/03/2014,21/03/2014,Supplies,1332.5,2,-299.81
125717,29/09/2014,02/10/2014,Furnishings,32.78,1,3.28
125717,29/09/2014,02/10/2014,Storage,147.18,2,-29.44
125717,29/09/2014,02/10/2014,Accessories,54.38,2,1.36
125717,29/09/2014,02/10/2014,Binders,76.78,4,-58.86
125717,29/09/2014,02/10/2014,Paper,14.35,3,5.2
125717,29/09/2014,02/10/2014,Appliances,209.79,2,26.22
163895,07/08/2012,11/08/2012,Binders,3.3,1,1.12
109365,04/11/2013,09/11/2013,Fasteners,15.26,7,5.04
109365,04/11/2013,09/11/2013,Appliances,43.32,2,14.3
109365,04/11/2013,09/11/2013,Binders,43.58,12,15.8
109365,04/11/2013,09/11/2013,Paper,116.28,3,56.98
109365,04/11/2013,09/11/2013,Binders,9.3,2,3.02
109365,04/11/2013,09/11/2013,Paper,19.44,3,9.33
109365,04/11/2013,09/11/2013,Paper,314.55,3,150.98
105921,15/08/2014,22/08/2014,Tables,418.3,3,5.23
112753,19/06/2014,24/06/2014,Bookcases,917.92,9,75.59
112753,19/06/2014,24/06/2014,Paper,38.88,6,19.05
103401,21/11/2011,26/11/2011,Paper,12.96,2,6.22
124814,11/04/2013,17/04/2013,Paper,12.96,2,6.22
124814,11/04/2013,17/04/2013,Binders,23.2,5,8.12
138247,24/12/2011,29/12/2011,Phones,173.66,7,17.37
138247,24/12/2011,29/12/2011,Appliances,361.96,2,101.35
138247,24/12/2011,29/12/2011,Accessories,62.85,3,13.2
138247,24/12/2011,29/12/2011,Phones,818.38,3,51.15
138247,24/12/2011,29/12/2011,Storage,20.34,1,0.2
138247,24/12/2011,29/12/2011,Furnishings,23.99,1,5.52
167003,24/05/2014,30/05/2014,Tables,171.29,3,-6.42
118969,03/10/2013,04/10/2013,Binders,54.79,6,-40.18
128678,16/09/2013,21/09/2013,Paper,21.4,5,10.06
128678,16/09/2013,21/09/2013,Binders,48.66,7,15.82
101385,26/09/2013,02/10/2013,Art,16.56,4,6.96
105445,21/02/2014,26/02/2014,Fasteners,9.43,3,3.07
140403,10/10/2011,10/10/2011,Chairs,122.35,3,13.76
140403,10/10/2011,10/10/2011,Envelopes,15.28,2,7.49
163104,19/03/2012,26/03/2012,Paper,11.96,2,5.86
138464,09/07/2014,13/07/2014,Furnishings,15.84,3,4.91
138464,09/07/2014,13/07/2014,Binders,86.38,3,30.23
138464,09/07/2014,13/07/2014,Art,18.24,3,6.2
138464,09/07/2014,13/07/2014,Art,13.12,4,4.33
165862,13/07/2011,17/07/2011,Tables,351.22,3,4.39
106334,27/12/2011,02/01/2012,Chairs,230.28,3,23.03
106334,27/12/2011,02/01/2012,Paper,12.84,3,5.78
117331,22/10/2014,29/10/2014,Binders,8.56,1,-6.56
118871,04/12/2012,09/12/2012,Envelopes,271.44,3,122.15
118871,04/12/2012,09/12/2012,Phones,110.35,3,8.28
118871,04/12/2012,09/12/2012,Furnishings,36.4,5,13.83
101175,09/12/2011,14/12/2011,Storage,100.7,6,-1.26
169460,19/04/2011,21/04/2011,Furnishings,76.14,3,26.65
126662,18/07/2014,22/07/2014,Copiers,479.98,2,90
121734,11/04/2011,16/04/2011,Binders,9.58,1,3.35
100405,27/08/2013,29/08/2013,Art,8.26,2,3.8
163790,03/11/2014,05/11/2014,Envelopes,76.58,7,38.29
163790,03/11/2014,05/11/2014,Art,8.8,5,4.22
163790,03/11/2014,05/11/2014,Binders,590.35,6,206.62
163790,03/11/2014,05/11/2014,Fasteners,5.58,3,0.17
163790,03/11/2014,05/11/2014,Furnishings,25.02,3,10.51
163790,03/11/2014,05/11/2014,Storage,452.55,7,22.63
129868,27/12/2013,01/01/2014,Supplies,17.76,2,4.97
129868,27/12/2013,01/01/2014,Phones,302.38,2,30.24
129868,27/12/2013,01/01/2014,Chairs,146.35,3,-5.49
129868,27/12/2013,01/01/2014,Appliances,7.9,2,2.05
129868,27/12/2013,01/01/2014,Tables,902.71,3,33.85
129868,27/12/2013,01/01/2014,Art,53.97,3,15.11
141852,10/11/2014,15/11/2014,Furnishings,47.12,8,20.73
145219,25/12/2014,26/12/2014,Copiers,2879.95,6,1007.98
145219,25/12/2014,26/12/2014,Binders,90.48,3,33.93
168396,04/08/2014,09/08/2014,Labels,51.75,5,24.84
168396,04/08/2014,09/08/2014,Furnishings,123.96,3,11.16
130456,21/08/2012,26/08/2012,Bookcases,586.4,6,34.49
130456,21/08/2012,26/08/2012,Storage,80.98,1,3.24
116288,13/03/2014,18/03/2014,Storage,242.94,3,9.72
168228,28/04/2014,30/04/2014,Art,123.92,4,33.46
168228,28/04/2014,30/04/2014,Art,12.39,3,5.7
168228,28/04/2014,30/04/2014,Art,47.3,2,12.3
130141,23/10/2014,25/10/2014,Binders,3.17,4,-2.53
130141,23/10/2014,25/10/2014,Chairs,579.14,4,-28.96
147501,02/08/2012,06/08/2012,Binders,6.37,2,2.15
147501,02/08/2012,06/08/2012,Machines,558.4,2,41.88
129357,15/05/2014,20/05/2014,Paper,440.19,9,206.89
129357,15/05/2014,20/05/2014,Supplies,64.4,5,1.93
150987,09/04/2014,13/04/2014,Paper,244.55,5,114.94
150987,09/04/2014,13/04/2014,Paper,195.76,4,97.88
159107,25/06/2014,27/06/2014,Fasteners,2.88,1,1.35
116547,10/01/2013,17/01/2013,Furnishings,79.92,4,34.37
116547,10/01/2013,17/01/2013,Accessories,69.98,2,13.3
114510,14/03/2011,19/03/2011,Binders,33.09,4,11.17
114510,14/03/2011,19/03/2011,Storage,80.98,1,3.24
114510,14/03/2011,19/03/2011,Accessories,82.8,12,6.62
114510,14/03/2011,19/03/2011,Storage,21.36,2,5.77
114510,14/03/2011,19/03/2011,Binders,62.05,2,20.17
138681,20/12/2011,22/12/2011,Furnishings,51.97,2,10.39
138681,20/12/2011,22/12/2011,Accessories,71.98,3,21.59
138681,20/12/2011,22/12/2011,Chairs,242.35,3,-42.41
138681,20/12/2011,22/12/2011,Paper,221.92,5,77.67
138681,20/12/2011,22/12/2011,Paper,8.45,2,2.64
138149,30/06/2014,01/07/2014,Binders,895.92,5,302.37
138149,30/06/2014,01/07/2014,Storage,130.71,3,39.21
138149,30/06/2014,01/07/2014,Art,11.68,2,3.04
138149,30/06/2014,01/07/2014,Accessories,62.31,3,22.43
121643,19/05/2014,21/05/2014,Phones,344.7,2,38.78
122910,12/05/2012,16/05/2012,Phones,201.58,2,20.16
143126,04/12/2014,08/12/2014,Tables,521.96,2,88.73
109736,10/10/2012,11/10/2012,Paper,45.36,7,21.77
142601,18/04/2012,20/04/2012,Storage,947.17,7,9.47
142601,18/04/2012,20/04/2012,Paper,61.96,2,27.88
135230,02/09/2014,08/09/2014,Art,7.58,1,2.96
123323,07/11/2011,12/11/2011,Binders,123.14,7,46.18
103996,29/03/2012,31/03/2012,Paper,212.64,6,99.94
103996,29/03/2012,31/03/2012,Paper,9.87,3,4.54
103996,29/03/2012,31/03/2012,Accessories,53.25,3,20.77
103996,29/03/2012,31/03/2012,Furnishings,19.92,3,9.56
105725,18/02/2012,24/02/2012,Labels,61.06,2,28.09
105725,18/02/2012,24/02/2012,Tables,35.54,1,-0.89
164364,13/11/2014,17/11/2014,Labels,9.96,2,4.58
164364,13/11/2014,17/11/2014,Art,9.21,3,2.3
164364,13/11/2014,17/11/2014,Supplies,27.93,3,8.1
120005,04/03/2013,04/03/2013,Supplies,25.35,3,7.61
120005,04/03/2013,04/03/2013,Furnishings,35.28,3,12
123526,25/12/2013,26/12/2013,Paper,33.4,5,16.03
127649,08/10/2013,10/10/2013,Machines,837.6,3,62.82
112851,17/09/2011,21/09/2011,Envelopes,182.94,3,85.98
123701,25/11/2014,28/11/2014,Art,27.76,4,9.99
114888,20/09/2013,25/09/2013,Binders,11.95,3,4.18
114888,20/09/2013,25/09/2013,Supplies,6.24,3,1.87
167262,31/10/2011,03/11/2011,Phones,742.34,8,83.51
108091,17/11/2014,22/11/2014,Art,23.36,4,6.07
104346,11/12/2012,16/12/2012,Art,13.12,5,1.15
104346,11/12/2012,16/12/2012,Bookcases,69.58,4,-143.79
104346,11/12/2012,16/12/2012,Art,4.22,3,0.48
104346,11/12/2012,16/12/2012,Accessories,58.08,4,-6.53
104346,11/12/2012,16/12/2012,Furnishings,52.42,9,15.07
104346,11/12/2012,16/12/2012,Furnishings,54.92,5,10.98
104346,11/12/2012,16/12/2012,Tables,364.95,5,-248.17
104346,11/12/2012,16/12/2012,Paper,85.06,3,28.71
104346,11/12/2012,16/12/2012,Paper,27.7,3,9.69
144722,16/03/2012,23/03/2012,Furnishings,43.13,1,18.11
137708,22/11/2012,25/11/2012,Paper,37.94,2,18.21
137708,22/11/2012,25/11/2012,Paper,42.8,10,19.26
137708,22/11/2012,25/11/2012,Storage,33.63,3,10.09
111696,09/05/2013,11/05/2013,Paper,17.94,3,8.07
134222,11/07/2013,12/07/2013,Binders,44.86,6,-35.88
136707,13/11/2014,16/11/2014,Binders,14.02,4,4.91
167661,06/10/2014,11/10/2014,Binders,39.92,5,13.47
167661,06/10/2014,11/10/2014,Paper,61.96,2,27.88
167661,06/10/2014,11/10/2014,Binders,19.94,4,7.23
128685,04/04/2011,05/04/2011,Binders,7.18,2,2.25
164469,25/06/2011,27/06/2011,Phones,263.96,5,19.8
164469,25/06/2011,27/06/2011,Art,71.63,11,17.91
164469,25/06/2011,27/06/2011,Art,9.33,1,0.82
107818,08/09/2011,14/09/2011,Art,5.88,2,2.65
107818,08/09/2011,14/09/2011,Chairs,975.92,5,121.99
107818,08/09/2011,14/09/2011,Art,303.84,8,91.15
107818,08/09/2011,14/09/2011,Storage,485.88,6,19.44
113320,12/12/2011,15/12/2011,Furnishings,12.54,3,4.51
113320,12/12/2011,15/12/2011,Storage,8.94,3,0.63
113320,12/12/2011,15/12/2011,Furnishings,9.24,3,4.44
137526,13/01/2012,17/01/2012,Binders,70.01,3,24.5
137526,13/01/2012,17/01/2012,Furnishings,77.6,4,38.02
137526,13/01/2012,17/01/2012,Furnishings,464.85,9,92.97
122490,14/11/2014,19/11/2014,Chairs,2404.7,6,150.29
122490,14/11/2014,19/11/2014,Binders,563.02,11,190.02
122490,14/11/2014,19/11/2014,Storage,344.91,3,10.35
122490,14/11/2014,19/11/2014,Labels,8.64,3,4.23
104080,09/03/2014,16/03/2014,Binders,171.2,5,64.2
104080,09/03/2014,16/03/2014,Art,3.36,2,0.87
135776,24/12/2013,31/12/2013,Art,8.82,3,2.56
135776,24/12/2013,31/12/2013,Paper,37.94,2,18.21
135776,24/12/2013,31/12/2013,Art,4.2,2,1.18
135776,24/12/2013,31/12/2013,Storage,227.28,2,2.27
135776,24/12/2013,31/12/2013,Paper,47.9,1,22.99
135776,24/12/2013,31/12/2013,Envelopes,61.96,2,30.36
135776,24/12/2013,31/12/2013,Storage,1117.92,4,55.9
130484,23/08/2013,28/08/2013,Binders,26.35,8,-18.45
120936,18/12/2014,22/12/2014,Storage,481.32,4,125.14
120936,18/12/2014,22/12/2014,Supplies,13.98,1,3.63
161830,24/09/2012,26/09/2012,Art,35.96,2,10.43
161830,24/09/2012,26/09/2012,Binders,14.95,3,5.42
143651,26/03/2014,31/03/2014,Art,23.1,2,6.93
106978,28/09/2012,04/10/2012,Envelopes,12.54,1,4.23
106978,28/09/2012,04/10/2012,Binders,1.08,2,-0.79
106978,28/09/2012,04/10/2012,Fasteners,4.51,3,0.85
155124,15/03/2012,21/03/2012,Phones,16.78,3,1.68
157147,14/01/2011,19/01/2011,Storage,1325.85,5,238.65
157147,14/01/2011,19/01/2011,Bookcases,334,3,3.93
157147,14/01/2011,19/01/2011,Art,19.9,5,6.57
151372,06/09/2013,07/09/2013,Paper,96.08,2,46.12
151372,06/09/2013,07/09/2013,Binders,11.68,2,3.94
151372,06/09/2013,07/09/2013,Fasteners,4.36,2,1.79
102085,04/10/2011,09/10/2011,Labels,29.24,4,13.74
107125,28/11/2014,03/12/2014,Binders,117.49,7,41.12
107125,28/11/2014,03/12/2014,Furnishings,18.84,3,6.03
117926,09/12/2014,13/12/2014,Appliances,69.48,1,20.84
160262,09/06/2011,13/06/2011,Art,18.06,7,4.7
160262,09/06/2011,13/06/2011,Paper,79.14,3,36.4
160262,09/06/2011,13/06/2011,Furnishings,37.4,2,14.21
166226,19/11/2013,23/11/2013,Phones,61.19,1,6.12
166226,19/11/2013,23/11/2013,Appliances,67.84,1,18.32
156587,07/03/2011,08/03/2011,Chairs,48.71,1,5.48
156587,07/03/2011,08/03/2011,Art,17.94,3,4.66
156587,07/03/2011,08/03/2011,Storage,242.94,3,4.86
164896,08/11/2013,13/11/2013,Paper,12.9,2,6.32
160066,16/11/2011,22/11/2011,Labels,5.22,2,2.4
109925,07/11/2013,11/11/2013,Storage,84.84,3,22.91
149279,25/04/2013,29/04/2013,Paper,15.55,3,5.44
149279,25/04/2013,29/04/2013,Chairs,1325.76,6,149.15
149279,25/04/2013,29/04/2013,Binders,3.11,2,-2.18
107321,01/09/2014,05/09/2014,Binders,6.67,3,2.17
107321,01/09/2014,05/09/2014,Phones,689.41,4,77.56
129238,31/01/2013,04/02/2013,Phones,109.59,1,8.22
129238,31/01/2013,04/02/2013,Paper,56.7,5,27.78
159688,08/05/2014,13/05/2014,Accessories,79.99,1,28.8
155033,08/10/2013,13/10/2013,Paper,10.56,2,5.07
139647,12/05/2014,14/05/2014,Bookcases,209.98,7,-356.96
127558,15/11/2011,18/11/2011,Furnishings,10.11,3,3.24
127558,15/11/2011,18/11/2011,Accessories,772.47,3,146.77
127558,15/11/2011,18/11/2011,Supplies,20.46,2,5.32
133795,19/12/2013,25/12/2013,Accessories,72.64,2,21.79
133795,19/12/2013,25/12/2013,Accessories,772.47,3,146.77
133795,19/12/2013,25/12/2013,Furnishings,39.92,4,11.18
139304,30/01/2014,03/02/2014,Art,8.34,3,2.17
139304,30/01/2014,03/02/2014,Supplies,8.57,1,2.23
139304,30/01/2014,03/02/2014,Binders,119.62,8,40.37
169803,06/04/2011,12/04/2011,Tables,653.55,3,111.1
169803,06/04/2011,12/04/2011,Accessories,33.9,2,2.03
158694,11/11/2013,14/11/2013,Paper,67.71,3,32.5
158694,11/11/2013,14/11/2013,Appliances,129.92,4,38.98
158694,11/11/2013,14/11/2013,Furnishings,467.46,9,191.66
158694,11/11/2013,14/11/2013,Paper,61.4,5,28.86
158694,11/11/2013,14/11/2013,Storage,720.76,4,187.4
158694,11/11/2013,14/11/2013,Binders,5.18,3,1.81
158694,11/11/2013,14/11/2013,Art,14.7,5,3.97
150511,18/09/2012,24/09/2012,Paper,18.54,2,8.71
162166,08/09/2012,11/09/2012,Paper,26.4,5,11.88
162166,08/09/2012,11/09/2012,Storage,41.88,6,0.84
160934,16/01/2014,20/01/2014,Art,21.4,5,6.21
145485,05/11/2012,05/11/2012,Storage,62.8,4,15.7
151071,26/04/2014,30/04/2014,Binders,13.9,2,4.52
133312,26/11/2014,30/11/2014,Bookcases,359.5,3,-29.61
133312,26/11/2014,30/11/2014,Storage,10.48,1,2.83
132738,05/08/2014,08/08/2014,Paper,7.97,2,2.89
132738,05/08/2014,08/08/2014,Envelopes,8.78,1,3.18
156720,31/12/2014,04/01/2015,Fasteners,3.02,3,-0.6
141936,07/08/2012,12/08/2012,Binders,19.15,3,6.46
150658,18/11/2013,23/11/2013,Binders,10.78,3,3.37
146626,30/12/2014,06/01/2015,Furnishings,101.12,8,37.41
151323,24/10/2013,29/10/2013,Fasteners,17.05,5,8.18
146696,14/12/2012,19/12/2012,Binders,8.1,2,2.73
154886,08/11/2012,12/11/2012,Accessories,119.9,2,43.16
161333,03/02/2014,08/02/2014,Furnishings,86.26,2,29.33
161333,03/02/2014,08/02/2014,Storage,139.04,4,38.93
161333,03/02/2014,08/02/2014,Appliances,46.8,4,16.38
128734,25/12/2014,01/01/2015,Furnishings,8.54,4,1.92
128734,25/12/2014,01/01/2015,Chairs,842.38,3,105.3
125101,07/03/2014,11/03/2014,Storage,67.78,2,16.95
169929,26/09/2014,29/09/2014,Storage,39.9,5,10.37
156146,26/10/2012,30/10/2012,Phones,105.58,2,9.24
156146,26/10/2012,30/10/2012,Phones,68.72,2,-14.6
111192,30/07/2011,05/08/2011,Bookcases,1367.84,8,259.89
161627,06/07/2012,11/07/2012,Chairs,170.35,3,-17.04
107741,08/03/2012,10/03/2012,Art,3.41,1,0.89
148908,06/11/2013,09/11/2013,Binders,53.25,2,19.97
120502,13/04/2012,19/04/2012,Furnishings,37.68,2,15.83
120502,13/04/2012,19/04/2012,Phones,258.58,2,19.39
120502,13/04/2012,19/04/2012,Appliances,75.84,2,29.58
141943,06/05/2014,10/05/2014,Envelopes,23.16,2,11.58
159709,10/05/2011,15/05/2011,Envelopes,158.13,3,77.48
159709,10/05/2011,15/05/2011,Phones,43.6,5,4.36
142454,15/08/2012,19/08/2012,Furnishings,104.23,7,28.14
142454,15/08/2012,19/08/2012,Storage,70.26,3,18.97
145898,27/09/2013,27/09/2013,Storage,51.45,3,13.89
145898,27/09/2013,27/09/2013,Labels,7.83,3,3.6
145898,27/09/2013,27/09/2013,Art,35.4,5,13.45
145898,27/09/2013,27/09/2013,Paper,29.9,5,13.46
134635,16/04/2014,18/04/2014,Paper,79.14,3,36.4
109582,13/09/2014,18/09/2014,Paper,166.44,3,79.89
147648,26/11/2011,01/12/2011,Paper,81.98,2,40.17
124436,20/03/2014,23/03/2014,Binders,14.62,2,5.12
124436,20/03/2014,23/03/2014,Tables,697.16,5,8.71
124436,20/03/2014,23/03/2014,Furnishings,30.93,1,12.68
124436,20/03/2014,23/03/2014,Binders,27.5,7,9.28
131037,23/08/2014,24/08/2014,Tables,210.01,1,2.63
116561,12/09/2013,18/09/2013,Storage,332.94,3,6.66
116561,12/09/2013,18/09/2013,Binders,39.87,2,12.96
110730,24/09/2013,27/09/2013,Supplies,13.68,2,3.69
156265,03/08/2013,05/08/2013,Tables,136.46,2,15.35
156265,03/08/2013,05/08/2013,Phones,333.58,3,33.36
156265,03/08/2013,05/08/2013,Binders,12.54,2,4.7
110989,04/11/2014,06/11/2014,Accessories,43.5,3,10.88
131982,07/03/2011,11/03/2011,Binders,107.65,2,33.64
114034,04/01/2014,09/01/2014,Paper,38.88,6,18.66
115595,10/10/2014,12/10/2014,Paper,35.2,5,16.54
147452,01/10/2014,04/10/2014,Paper,11.76,2,5.76
147452,01/10/2014,04/10/2014,Paper,167.94,3,82.29
147452,01/10/2014,04/10/2014,Appliances,3.89,1,1.01
144484,12/09/2014,12/09/2014,Furnishings,32.36,4,11.65
144484,12/09/2014,12/09/2014,Appliances,406.6,5,113.85
125913,17/01/2014,17/01/2014,Furnishings,27.92,4,8.1
125913,17/01/2014,17/01/2014,Tables,399.67,7,-14.99
133424,30/03/2011,04/04/2011,Storage,15.84,3,0
133424,30/03/2011,04/04/2011,Labels,44.4,3,22.2
105991,06/05/2014,07/05/2014,Envelopes,21.24,9,7.43
105991,06/05/2014,07/05/2014,Binders,9.55,8,-7.32
105991,06/05/2014,07/05/2014,Bookcases,89.99,3,-152.98
136784,01/05/2014,06/05/2014,Paper,163.96,4,80.34
106656,24/09/2013,27/09/2013,Envelopes,4.08,2,1.92
106656,24/09/2013,27/09/2013,Labels,18.9,3,8.69
137876,01/05/2014,06/05/2014,Furnishings,64.96,2,21.44
137876,01/05/2014,06/05/2014,Envelopes,30.56,4,14.97
119508,04/12/2012,09/12/2012,Art,16.9,5,6.25
119508,04/12/2012,09/12/2012,Furnishings,25.08,6,9.03
130813,07/01/2011,09/01/2011,Paper,19.44,3,9.33
169278,21/05/2012,25/05/2012,Binders,26.98,4,8.77
111577,17/10/2014,22/10/2014,Paper,307.78,7,111.57
108539,22/03/2014,24/03/2014,Storage,725.84,4,210.49
108539,22/03/2014,24/03/2014,Binders,10.9,3,3.95
108539,22/03/2014,24/03/2014,Binders,8.54,2,2.88
113768,13/05/2011,19/05/2011,Chairs,279.46,6,20.96
113768,13/05/2011,19/05/2011,Paper,8,2,3.84
138037,30/09/2013,04/10/2013,Binders,27.24,5,9.53
150490,05/08/2011,11/08/2011,Accessories,16.36,1,1.64
150490,05/08/2011,11/08/2011,Storage,15.78,2,0.63
150490,05/08/2011,11/08/2011,Art,45.98,2,12.87
123477,19/01/2011,22/01/2011,Appliances,64.86,4,6.49
158071,11/06/2014,16/06/2014,Phones,88.78,3,7.77
158071,11/06/2014,16/06/2014,Labels,11.56,4,5.43
158071,11/06/2014,16/06/2014,Storage,15.58,1,3.9
134152,28/05/2014,01/06/2014,Accessories,98.16,6,9.82
134152,28/05/2014,01/06/2014,Art,31.44,3,7.86
136021,15/08/2013,19/08/2013,Paper,15.54,3,7.61
136021,15/08/2013,19/08/2013,Machines,105.55,6,35.62
164707,19/02/2014,22/02/2014,Phones,167.98,3,10.5
164707,19/02/2014,22/02/2014,Accessories,109.53,3,47.1
164707,19/02/2014,22/02/2014,Labels,9.82,2,4.81
163874,11/11/2014,13/11/2014,Binders,26.35,3,9.55
104829,18/11/2011,21/11/2011,Paper,21.98,7,9.89
147340,25/09/2013,25/09/2013,Furnishings,63.2,5,23.38
145492,21/11/2013,28/11/2013,Appliances,39,12,11.31
117681,10/04/2013,15/04/2013,Bookcases,556.67,5,6.55
132262,22/09/2014,24/09/2014,Accessories,71.98,2,15.12
132262,22/09/2014,24/09/2014,Accessories,79.98,2,26.39
143280,22/02/2013,26/02/2013,Phones,445.96,5,55.75
143280,22/02/2013,26/02/2013,Accessories,36.24,1,15.22
143280,22/02/2013,26/02/2013,Fasteners,10.65,3,5.01
108854,09/12/2014,15/12/2014,Paper,87.92,4,40.44
108854,09/12/2014,15/12/2014,Binders,22.42,1,8.41
108854,09/12/2014,15/12/2014,Binders,90.48,3,33.93
108854,09/12/2014,15/12/2014,Storage,42.76,1,11.12
166856,19/09/2014,23/09/2014,Binders,10.08,7,3.53
166856,19/09/2014,23/09/2014,Accessories,101.34,3,8.11
163258,30/12/2013,03/01/2014,Binders,11.23,3,3.93
153598,04/12/2013,07/12/2013,Accessories,1649.95,5,659.98
153598,04/12/2013,07/12/2013,Furnishings,111.9,6,51.47
108497,15/06/2013,15/06/2013,Bookcases,599.17,5,35.25
113096,03/09/2013,05/09/2013,Storage,46.53,3,12.1
129707,26/04/2014,30/04/2014,Art,8.9,4,0.67
160171,19/10/2012,24/10/2012,Appliances,1640.7,5,459.4
160171,19/10/2012,24/10/2012,Accessories,270,3,97.2
155929,10/09/2014,14/09/2014,Paper,6.37,2,2.39
140613,23/07/2013,30/07/2013,Supplies,86.2,5,25
130631,30/12/2014,03/01/2015,Fasteners,19.6,5,9.6
130631,30/12/2014,03/01/2015,Furnishings,68.46,2,20.54
116680,05/09/2014,07/09/2014,Binders,13.34,6,4.34
116680,05/09/2014,07/09/2014,Tables,1478.27,8,92.39
101574,29/09/2014,05/10/2014,Furnishings,9.24,3,4.44
146591,20/01/2011,21/01/2011,Binders,32.34,10,-23.72
146591,20/01/2011,21/01/2011,Paper,56.06,4,19.62
146591,20/01/2011,21/01/2011,Envelopes,108.72,5,36.69
146591,20/01/2011,21/01/2011,Bookcases,181.47,5,-320.6
122448,10/06/2013,15/06/2013,Chairs,122.35,3,13.76
132451,26/09/2011,27/09/2011,Chairs,585.55,3,73.19
132451,26/09/2011,27/09/2011,Paper,19.44,3,9.33
116946,20/12/2014,24/12/2014,Furnishings,13.36,5,4.01
116946,20/12/2014,24/12/2014,Storage,78.26,2,-17.61
116946,20/12/2014,24/12/2014,Bookcases,102.02,7,-183.63
